route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
77510.,198,,1300 ,,2,,,
77511.,198,,1316 ,,2,,,
7752.,198,,18408 DÉLI -> PARTI,,2,,,
7753.,198,,18504 DÉLI -> PARTI,,2,,,
7754.,198,,18596 DÉLI -> PARTI,,2,,,
7755.,198,,18502 DÉLI -> PARTI,,2,,,
7756.,198,,18504 DÉLI -> PARTI,,2,,,
77561.,198,,VESz 9447 ,,2,,,
77562.,198,,VESz 9429 ,,2,,,
77563.,198,,VESz 9433 ,,2,,,
7757.,198,,18506 DÉLI -> PARTI,,2,,,
77576.,198,,Sz 19467 ,,2,,,
77580.,198,,Sz 9469 ,,2,,,
7759.,198,,18502 DÉLI -> PARTI,,2,,,
77591.,198,S76,,,2,,00A0E3,FEFEFE
77592.,198,S76,,,2,,00A0E3,FEFEFE
77593.,198,S76,,,2,,00A0E3,FEFEFE
77594.,198,S76,,,2,,00A0E3,FEFEFE
77595.,198,S76,,,2,,00A0E3,FEFEFE
77596.,198,S76,,,2,,00A0E3,FEFEFE
77597.,198,S76,,,2,,00A0E3,FEFEFE
77598.,198,S76,,,2,,00A0E3,FEFEFE
77599.,198,S76,,,2,,00A0E3,FEFEFE
7760.,198,,1852 NAPFÜRDŐ,,2,,,
77600.,198,S76,,,2,,00A0E3,FEFEFE
77601.,198,S76,,,2,,00A0E3,FEFEFE
77602.,198,S76,,,2,,00A0E3,FEFEFE
77603.,198,S76,,,2,,00A0E3,FEFEFE
77604.,198,S76,,,2,,00A0E3,FEFEFE
77605.,198,S76,,,2,,00A0E3,FEFEFE
77606.,198,S76,,,2,,00A0E3,FEFEFE
77607.,198,S76,,,2,,00A0E3,FEFEFE
77609.,198,S76,,,2,,00A0E3,FEFEFE
77610.,198,S76,,,2,,00A0E3,FEFEFE
77611.,198,S76,,,2,,00A0E3,FEFEFE
77696.,198,S76,,,2,,00A0E3,FEFEFE
77697.,198,S76,,,2,,00A0E3,FEFEFE
77698.,198,S76,,,2,,00A0E3,FEFEFE
77699.,198,S76,,,2,,00A0E3,FEFEFE
77700.,198,S76,,,2,,00A0E3,FEFEFE
77701.,198,S76,,,2,,00A0E3,FEFEFE
77702.,198,S76,,,2,,00A0E3,FEFEFE
77703.,198,S76,,,2,,00A0E3,FEFEFE
77704.,198,S76,,,2,,00A0E3,FEFEFE
77705.,198,S76,,,2,,00A0E3,FEFEFE
77706.,198,S76,,,2,,00A0E3,FEFEFE
77707.,198,S76,,,2,,00A0E3,FEFEFE
77708.,198,S76,,,2,,00A0E3,FEFEFE
77709.,198,S76,,,2,,00A0E3,FEFEFE
77903.,198,S76,,,2,,00A0E3,FEFEFE
78107.,134,,Sz 39023 ,,2,,,
78108.,134,,Sz 39037 ,,2,,,
78109.,134,,Sz 39029 ,,2,,,
78110.,134,,Sz 39025 ,,2,,,
78111.,134,,Sz 39021 ,,2,,,
78135.,134,,39810 ,,2,,,
78166.,198,,Sz 19786 ,,2,,,
78194.,198,,37647 ,,2,,,
78199.,198,,37651 ,,2,,,
78206.,198,,rjx 269 ,,2,,,
78208.,198,,EN 12463 KÁLMÁN IMRE,,2,,,
78229.,198,,EN 463 KÁLMÁN IMRE,,2,,,
78230.,198,,EN 463 KÁLMÁN IMRE,,2,,,
78936.,198,,12165 ,,2,,,
78938.,198,,12061 ,,2,,,
78939.,198,,12063 ,,2,,,
78940.,198,,12067 ,,2,,,
78964.,198,,rjx 269 ,,2,,,
78966.,198,,12269 ,,2,,,
78967.,198,,rjx 269 ,,2,,,
79001.,198,,EN 463 KÁLMÁN IMRE,,2,,,
79002.,198,,EN 463 KÁLMÁN IMRE,,2,,,
79003.,198,,EN 463 KÁLMÁN IMRE,,2,,,
79004.,198,,EN 463 KÁLMÁN IMRE,,2,,,
79005.,198,,EN 463 KÁLMÁN IMRE,,2,,,
79006.,198,,EN 463 KÁLMÁN IMRE,,2,,,
79007.,198,,EN 12463 KÁLMÁN IMRE,,2,,,
79008.,198,,EN 12463 KÁLMÁN IMRE,,2,,,
79009.,198,,EN 12463 KÁLMÁN IMRE,,2,,,
79010.,198,,12261 ,,2,,,
79057.,198,,12065 ,,2,,,
79058.,198,,EN 463 KÁLMÁN IMRE,,2,,,
79066.,198,,B 8310 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
79066.1,198,,Sz 8310 ,,2,,,
79067.,198,,Sz 8310 ,,2,,,
79068.,198,,8302 GEMENC,,2,,,
79094.,198,,Sz 8330 ,,2,,,
79105.,198,G40,,,2,,B0CB1F,FEFEFE
79147.,198,S40,,,2,,00A0E3,FEFEFE
79290.,198,,VESz 5209 ,,2,,,
79310.,198,,IC 503 ZEMPLÉN,,2,,,
79311.,198,,503 ZEMPLÉN,,2,,,
79312.,198,,VESz 5209 ,,2,,,
79313.,198,,VESz 5209 ,,2,,,
79315.,198,,IC 501 ZEMPLÉN,,2,,,
79316.,198,,501 ZEMPLÉN,,2,,,
79318.,198,,IC 525 ZEMPLÉN,,2,,,
79319.,198,,525 ZEMPLÉN,,2,,,
79321.,198,,IC 523 ZEMPLÉN,,2,,,
79322.,198,,523 ZEMPLÉN,,2,,,
79356.,198,,VESz 5221 ,,2,,,
79361.,198,,521 ZEMPLÉN,,2,,,
79388.,198,,IC 521 ZEMPLÉN,,2,,,
79390.,198,,IC 507 ZEMPLÉN,,2,,,
79391.,198,,507 ZEMPLÉN,,2,,,
79393.,198,,IC 527 ZEMPLÉN,,2,,,
79394.,198,,527 ZEMPLÉN,,2,,,
79413.,198,,Sz 5217 ,,2,,,
79414.,198,,Sz 5245 ,,2,,,
79415.,198,,Sz 5223 ,,2,,,
79416.,198,,Sz 5231 ,,2,,,
79417.,198,,Sz 5219 ,,2,,,
79418.,198,,Sz 5225 ,,2,,,
79419.,198,,Sz 5213 ,,2,,,
79420.,198,,Sz 5211 ,,2,,,
79421.,198,,Sz 5241 ,,2,,,
79455.,198,,Sz 38219 ,,2,,,
79462.,198,,Sz 38229 ,,2,,,
79463.,198,,Sz 38225 ,,2,,,
79464.,198,,Sz 38213 ,,2,,,
79467.,198,,Sz 38221 ,,2,,,
79468.,198,,Sz 38217 ,,2,,,
79469.,198,,Sz 38215 ,,2,,,
79470.,198,,Sz 38211 ,,2,,,
79478.,198,,Sz 38223 ,,2,,,
79479.,198,,Sz 38253 ,,2,,,
79554.,198,S431,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
79554.1,198,S431,,,2,,00A0E3,FEFEFE
79555.,198,S431,,,2,,00A0E3,FEFEFE
79556.,198,S431,,,2,,00A0E3,FEFEFE
79557.,198,S431,,,2,,00A0E3,FEFEFE
79558.,198,S431,,,2,,00A0E3,FEFEFE
79559.,198,S431,,,2,,00A0E3,FEFEFE
79560.,198,S431,,,2,,00A0E3,FEFEFE
79590.,198,,8729 ,,2,,,
79592.,198,,18593 DÉLI <- PARTI,,2,,,
79593.,198,,18493 DÉLI <- PARTI,,2,,,
79594.,198,,8511 ,,2,,,
79602.,198,,18403 DÉLI <- PARTI,,2,,,
79603.,198,,18405 DÉLI <- PARTI,,2,,,
79604.,198,,18401 DÉLI <- PARTI,,2,,,
79615.,198,,Sz 38323 ,,2,,,
79616.,198,,Sz 38313 ,,2,,,
79619.,198,,Sz 38317 ,,2,,,
79628.,198,,VESz 18612 BAGOLYVONAT,,2,,,
79638.,198,,8530 ,,2,,,
79653.,198,,1678 PANORÁMA,,2,,,
79659.,198,,VESz 18730 BAGOLYVONAT,,2,,,
79660.,198,,VESz 18750 BAGOLYVONAT,,2,,,
79661.,198,,VESz 18760 BAGOLYVONAT,,2,,,
79662.,198,,VESz 18758 BAGOLYVONAT,,2,,,
79663.,198,,VESz 18740 BAGOLYVONAT,,2,,,
79664.,198,,VESz 18770 BAGOLYVONAT,,2,,,
79666.,198,,8511 ,,2,,,
79711.,198,,VESz 8725 ,,2,,,
79712.,198,,VESz 8711 ,,2,,,
79713.,198,,VESz 8721 ,,2,,,
79714.,198,,VESz 8727 ,,2,,,
79715.,198,,VESz 8715 ,,2,,,
79716.,198,,VESz 8713 ,,2,,,
79717.,198,,VESz 8723 ,,2,,,
79719.,198,,VESz 8727 ,,2,,,
79725.,198,,VESz 8717 ,,2,,,
79741.,198,,Sz 38397 ,,2,,,
79743.,198,,Sz 38367 ,,2,,,
79745.,198,,Sz 38341 ,,2,,,
79746.,198,,Sz 38365 ,,2,,,
79752.,198,,Sz 30817 ,,2,,,
79760.,198,,Sz 30823 ,,2,,,
79761.,198,,Sz 30821 ,,2,,,
79762.,198,,Sz 30819 ,,2,,,
79763.,198,,Sz 30815 ,,2,,,
79767.,198,,Sz 30813 ,,2,,,
79782.,198,,VESz 8285 ,,2,,,
79785.,198,,B 38959 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
79787.,198,,B 38969 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
79788.,198,,B 38969 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
79790.,198,,B 38923 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
79791.,198,,B 38923 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
79793.,198,,B 38931 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
79794.,198,,B 38931 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
79796.,198,,B 38937 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
79797.,198,,B 38937 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
79799.,198,,B 38947 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
79800.,198,,B 38947 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
79802.,198,,B 38935 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
79803.,198,,B 38935 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
79805.,198,,B 38945 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
79806.,198,,B 38945 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
79808.,198,,B 38955 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
79857.,198,,B 38939 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
79858.,198,,B 38939 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
79860.,198,,B 38949 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
79861.,198,,B 38949 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
79863.,198,,B 38959 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
79902.,198,,B 38955 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
79904.,198,,B 38963 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
79905.,198,,B 38963 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
79907.,198,,B 38913 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
79908.,198,,B 38913 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
79910.,198,,B 38943 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
79911.,198,,B 38943 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
79913.,198,,B 38953 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
79914.,198,,B 38953 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
79916.,198,,B 38941 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
79917.,198,,B 38941 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
79919.,198,,B 38951 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
79920.,198,,B 38951 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
79921.,198,,B 38951 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
8003.,198,S10,,,2,,00A0E3,FEFEFE
8004.,198,S10,,,2,,00A0E3,FEFEFE
80139.,198,,Sz 5837 ,,2,,,
80140.,198,,Sz 5825 ,,2,,,
80141.,198,,Sz 5813 ,,2,,,
80142.,198,,Sz 5823 ,,2,,,
80143.,198,,Sz 5833 ,,2,,,
80144.,198,,Sz 5811 ,,2,,,
80145.,198,,Sz 5821 ,,2,,,
80146.,198,,Sz 5819 ,,2,,,
80147.,198,,Sz 5829 ,,2,,,
80222.,198,,Sz 5827 ,,2,,,
80223.,198,,Sz 5839 ,,2,,,
80224.,198,,Sz 5847 ,,2,,,
80225.,198,,Sz 5815 ,,2,,,
80226.,198,,Sz 5835 ,,2,,,
80227.,198,,Sz 5843 ,,2,,,
80228.,198,,Sz 5831 ,,2,,,
80490.,134,,IC 997 SOPRONI KÖZGÁZ,,2,,,
80491.,134,,IC 997 SOPRONI KÖZGÁZ,,2,,,
80492.,134,,IC 985 MAGNET BANK,,2,,,
80493.,134,,IC 985 MAGNET BANK,,2,,,
80494.,134,,IC 995 KÉKFRANKOS,,2,,,
80495.,134,,IC 995 KÉKFRANKOS,,2,,,
8113.,198,S40,,,2,,00A0E3,FEFEFE
81893.,134,,ICB 997 SOPRONI KÖZGÁZ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
81893.1,134,,IC 997 SOPRONI KÖZGÁZ,,2,,,
81894.,134,,ICB 995 KÉKFRANKOS,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
81894.1,134,,IC 995 KÉKFRANKOS,,2,,,
81895.,134,,ICB 981 IKVA,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
81895.1,134,,IC 981 IKVA,,2,,,
81900.,134,,ICB 987 SCARBANTIA,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
81900.1,134,,IC 987 SCARBANTIA,,2,,,
81901.,134,,ICB 985 MAGNET BANK,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
81901.1,134,,IC 985 MAGNET BANK,,2,,,
81902.,134,,ICB 983 LŐVÉR,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
81902.1,134,,IC 983 LŐVÉR,,2,,,
81903.,134,,ICB 993 TŰZTORONY,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
81903.1,134,,IC 993 TŰZTORONY,,2,,,
81904.,134,,ICB 1991 BOROSTYÁNKŐ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
81904.1,134,,IC 1991 BOROSTYÁNKŐ,,2,,,
81913.,134,,IC 987 SCARBANTIA,,2,,,
81914.,134,,IC 993 TŰZTORONY,,2,,,
81915.,134,,IC 981 IKVA,,2,,,
81916.,134,,IC 1991 BOROSTYÁNKŐ,,2,,,
81920.,134,,IC 983 LŐVÉR,,2,,,
81921.,134,,IC 997 SOPRONI KÖZGÁZ,,2,,,
81922.,134,,IC 985 MAGNET BANK,,2,,,
81923.,134,,IC 995 KÉKFRANKOS,,2,,,
81932.,134,,ICB 1987 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
81933.,134,,ICB 1997 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
81934.,134,,ICB 1995 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
81935.,134,,ICB 1981 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
81936.,134,,ICB 11991 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
81937.,134,,ICB 1985 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
81938.,134,,ICB 1983 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
81939.,134,,ICB 1993 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
81940.,134,,B 9919 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
81940.1,134,,9919 ,,2,,,
81941.,134,,B 9939 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
81941.1,134,,9939 ,,2,,,
81942.,134,,B 9937 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
81942.1,134,,9937 ,,2,,,
81943.,134,,B 9915 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
81943.1,134,,9915 ,,2,,,
81944.,134,,B 9943 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
81944.1,134,,9943 ,,2,,,
81945.,134,,B 9931 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
81945.1,134,,9931 ,,2,,,
81946.,134,,B 9941 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
81946.1,134,,9941 ,,2,,,
81947.,134,,B 9929 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
81947.1,134,,9929 ,,2,,,
81948.,134,,B 9917 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
81948.1,134,,9917 ,,2,,,
81949.,134,,B 9927 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
81949.1,134,,9927 ,,2,,,
81950.,134,,B 9925 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
81950.1,134,,9925 ,,2,,,
81951.,134,,B 9913 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
81951.1,134,,9913 ,,2,,,
81952.,134,,B 9923 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
81952.1,134,,9923 ,,2,,,
81953.,134,,B 9933 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
81953.1,134,,9933 ,,2,,,
81954.,134,,B 9911 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
81954.1,134,,9911 ,,2,,,
81955.,134,,B 9921 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
81955.1,134,,9921 ,,2,,,
81957.,134,,9919 ,,2,,,
81958.,134,,9931 ,,2,,,
81960.,134,,9929 ,,2,,,
81961.,134,,9925 ,,2,,,
81962.,134,,9913 ,,2,,,
81963.,134,,9923 ,,2,,,
81964.,134,,9911 ,,2,,,
81965.,134,,9937 ,,2,,,
81966.,134,,9917 ,,2,,,
81967.,134,,9937 ,,2,,,
82013.,134,,B 9941 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
82013.1,134,,9941 ,,2,,,
82023.,134,,B 9919 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
82023.1,134,,9919 ,,2,,,
82024.,134,,B 9929 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
82024.1,134,,9929 ,,2,,,
82025.,134,,B 9939 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
82025.1,134,,9939 ,,2,,,
82026.,134,,B 9917 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
82026.1,134,,9917 ,,2,,,
82027.,134,,B 9915 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
82027.1,134,,9915 ,,2,,,
82028.,134,,B 9925 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
82028.1,134,,9925 ,,2,,,
82029.,134,,B 9913 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
82029.1,134,,9913 ,,2,,,
82030.,134,,B 9923 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
82030.1,134,,9923 ,,2,,,
82032.,134,,B 9943 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
82032.1,134,,9943 ,,2,,,
82078.,134,,9939 ,,2,,,
82079.,134,,9927 ,,2,,,
82080.,134,,9915 ,,2,,,
82081.,134,,9933 ,,2,,,
82082.,134,,9943 ,,2,,,
82083.,134,,9921 ,,2,,,
82141.,134,,B 9927 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
82141.1,134,,9927 ,,2,,,
82142.,134,,B 9937 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
82142.1,134,,9937 ,,2,,,
82143.,134,,B 9937 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
82143.1,134,,9937 ,,2,,,
82144.,134,,B 9933 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
82144.1,134,,9933 ,,2,,,
82145.,134,,B 9911 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
82145.1,134,,9911 ,,2,,,
82146.,134,,B 9921 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
82146.1,134,,9921 ,,2,,,
82147.,134,,B 9931 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
82147.1,134,,9931 ,,2,,,
82226.,134,,9937 ,,2,,,
82514.,134,,9941 ,,2,,,
82564.,134,,19907 FERTŐ-TÁJ VONAT,,2,,,
82566.,134,,19903 ,,2,,,
82573.,134,,9156 ,,2,,,
82575.,134,,9176 ,,2,,,
82576.,134,,9186 ,,2,,,
82577.,134,,9196 ,,2,,,
82578.,134,,9150 ,,2,,,
82579.,134,,9160 ,,2,,,
82580.,134,,9170 ,,2,,,
82581.,134,,9174 ,,2,,,
82582.,134,,9184 ,,2,,,
82583.,134,,9162 ,,2,,,
82815.,134,,9168 ,,2,,,
83468.,134,,9154 ,,2,,,
83469.,134,,9164 ,,2,,,
83470.,134,,9178 ,,2,,,
8350.,198,S42,,,2,,00A0E3,FEFEFE
83532.,134,,9198 ,,2,,,
83533.,134,,9188 ,,2,,,
83576.,134,,9158 ,,2,,,
83582.,134,,9166 ,,2,,,
83595.,134,,9152 ,,2,,,
83597.,198,,1205 ADRIA,,2,,,
83604.,198,,1205 ADRIA,,2,,,
83607.,198,,1205 ADRIA,,2,,,
8367.,198,Z42,,,2,,323232,FECC00
8368.,198,Z42,,,2,,323232,FECC00
83894.,198,,EN 50237 KÁLMÁN IMRE,,2,,,
83902.,198,,7308 ,,2,,,
83903.,198,,7302 ,,2,,,
83904.,198,,7304 ,,2,,,
83905.,198,,7306 ,,2,,,
83943.,198,,7300 ,,2,,,
83951.,198,,7306 ,,2,,,
83951.1,198,,B 7306 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
83969.,198,,7300 ,,2,,,
83969.1,198,,B 7300 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
83970.,198,,7300 ,,2,,,
83970.1,198,,B 7300 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
83981.,198,,7308 ,,2,,,
83981.1,198,,B 7308 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
83982.,198,,7308 ,,2,,,
83982.1,198,,B 7308 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
83984.,198,,7302 ,,2,,,
83984.1,198,,B 7302 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
83985.,198,,7302 ,,2,,,
83985.1,198,,B 7302 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
83987.,198,,7304 ,,2,,,
83987.1,198,,B 7304 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
83988.,198,,7304 ,,2,,,
83988.1,198,,B 7304 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
83990.,198,,7306 ,,2,,,
83990.1,198,,B 7306 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
8409.,198,S42,,,2,,00A0E3,FEFEFE
8411.,198,S42,,,2,,00A0E3,FEFEFE
8413.,198,S42,,,2,,00A0E3,FEFEFE
8415.,198,S42,,,2,,00A0E3,FEFEFE
8417.,198,S42,,,2,,00A0E3,FEFEFE
8420.,198,S42,,,2,,00A0E3,FEFEFE
8421.,198,S42,,,2,,00A0E3,FEFEFE
8422.,198,S42,,,2,,00A0E3,FEFEFE
84390.,198,S60,,,2,,00A0E3,FEFEFE
84391.,198,S60,,,2,,00A0E3,FEFEFE
84392.,198,S60,,,2,,00A0E3,FEFEFE
84393.,198,S60,,,2,,00A0E3,FEFEFE
84394.,198,S60,,,2,,00A0E3,FEFEFE
84504.,198,S60,,,2,,00A0E3,FEFEFE
84505.,198,S60,,,2,,00A0E3,FEFEFE
84506.,198,S60,,,2,,00A0E3,FEFEFE
84507.,198,S60,,,2,,00A0E3,FEFEFE
84508.,198,S60,,,2,,00A0E3,FEFEFE
84509.,198,S60,,,2,,00A0E3,FEFEFE
84510.,198,S60,,,2,,00A0E3,FEFEFE
84511.,198,S60,,,2,,00A0E3,FEFEFE
84512.,198,S60,,,2,,00A0E3,FEFEFE
84513.,198,S60,,,2,,00A0E3,FEFEFE
84514.,198,S60,,,2,,00A0E3,FEFEFE
84515.,198,S60,,,2,,00A0E3,FEFEFE
84516.,198,S60,,,2,,00A0E3,FEFEFE
84517.,198,S60,,,2,,00A0E3,FEFEFE
84518.,198,S60,,,2,,00A0E3,FEFEFE
84519.,198,S60,,,2,,00A0E3,FEFEFE
